,Date,PageViews,Rank,Reach
150,2020-05-28,"{'PerMillion': '27', 'PerUser': '3.40'}",1780,{'PerMillion': '320'}
151,2020-05-29,"{'PerMillion': '23', 'PerUser': '3.30'}",2178,{'PerMillion': '270'}
152,2020-05-30,"{'PerMillion': '23', 'PerUser': '3.70'}",2436,{'PerMillion': '230'}
153,2020-05-31,"{'PerMillion': '25', 'PerUser': '4.00'}",2420,{'PerMillion': '230'}
154,2020-06-01,"{'PerMillion': '20', 'PerUser': '2.80'}",2112,{'PerMillion': '300'}
155,2020-06-02,"{'PerMillion': '27', 'PerUser': '3.10'}",1675,{'PerMillion': '350'}
156,2020-06-03,"{'PerMillion': '28', 'PerUser': '3.60'}",1787,{'PerMillion': '320'}
157,2020-06-04,"{'PerMillion': '31', 'PerUser': '4.20'}",1807,{'PerMillion': '300'}
158,2020-06-05,"{'PerMillion': '20', 'PerUser': '3.00'}",2349,{'PerMillion': '260'}
159,2020-06-06,"{'PerMillion': '28', 'PerUser': '3.50'}",1941,{'PerMillion': '290'}
160,2020-06-07,"{'PerMillion': '32', 'PerUser': '4.10'}",1897,{'PerMillion': '280'}
161,2020-06-08,"{'PerMillion': '26', 'PerUser': '2.90'}",1682,{'PerMillion': '360'}
162,2020-06-09,"{'PerMillion': '17', 'PerUser': '3.90'}",3251,{'PerMillion': '180'}
163,2020-06-10,"{'PerMillion': '17', 'PerUser': '3.40'}",2954,{'PerMillion': '200'}
164,2020-06-11,"{'PerMillion': '30', 'PerUser': '3.70'}",1699,{'PerMillion': '320'}
165,2020-06-12,"{'PerMillion': '25', 'PerUser': '3.30'}",1890,{'PerMillion': '310'}
166,2020-06-13,"{'PerMillion': '33', 'PerUser': '4.40'}",1950,{'PerMillion': '270'}
167,2020-06-14,"{'PerMillion': '32', 'PerUser': '3.30'}",1645,{'PerMillion': '350'}
168,2020-06-15,"{'PerMillion': '25', 'PerUser': '3.40'}",1861,{'PerMillion': '310'}
169,2020-06-16,"{'PerMillion': '18', 'PerUser': '3.30'}",2702,{'PerMillion': '220'}
170,2020-06-17,"{'PerMillion': '40', 'PerUser': '4.10'}",1363,{'PerMillion': '400'}
171,2020-06-18,"{'PerMillion': '34', 'PerUser': '3.10'}",1288,{'PerMillion': '450'}
