,Date,PageViews,Rank,Reach
135,2020-05-13,"{'PerMillion': '5', 'PerUser': '2.00'}",8518,{'PerMillion': '80'}
136,2020-05-14,"{'PerMillion': '1.9', 'PerUser': '2.00'}",20519,{'PerMillion': '39'}
137,2020-05-15,"{'PerMillion': '2.6', 'PerUser': '2.00'}",16837,{'PerMillion': '40'}
138,2020-05-16,"{'PerMillion': '2', 'PerUser': '1.00'}",13075,{'PerMillion': '70'}
139,2020-05-17,"{'PerMillion': '1.5', 'PerUser': '1.00'}",25965,{'PerMillion': '40'}
140,2020-05-18,"{'PerMillion': '4.2', 'PerUser': '3.00'}",10813,{'PerMillion': '65'}
141,2020-05-19,"{'PerMillion': '2.1', 'PerUser': '2.00'}",15978,{'PerMillion': '50'}
142,2020-05-20,"{'PerMillion': '3', 'PerUser': '2.00'}",14589,{'PerMillion': '52'}
143,2020-05-21,"{'PerMillion': '4.7', 'PerUser': '3.00'}",9559,{'PerMillion': '70'}
144,2020-05-22,"{'PerMillion': '2', 'PerUser': '1.00'}",15208,{'PerMillion': '59'}
145,2020-05-23,"{'PerMillion': '2.7', 'PerUser': '3.00'}",22391,{'PerMillion': '33'}
146,2020-05-24,"{'PerMillion': '1', 'PerUser': '1.00'}",25460,{'PerMillion': '40'}
147,2020-05-25,"{'PerMillion': '2.2', 'PerUser': '2.00'}",17272,{'PerMillion': '51'}
148,2020-05-26,"{'PerMillion': '2.5', 'PerUser': '2.00'}",15173,{'PerMillion': '50'}
149,2020-05-27,"{'PerMillion': '3.6', 'PerUser': '2.00'}",11540,{'PerMillion': '60'}
150,2020-05-28,"{'PerMillion': '3.9', 'PerUser': '2.00'}",9402,{'PerMillion': '80'}
151,2020-05-29,"{'PerMillion': '3', 'PerUser': '2.30'}",14440,{'PerMillion': '52'}
152,2020-05-30,"{'PerMillion': '2.4', 'PerUser': '1.00'}",14132,{'PerMillion': '60'}
153,2020-05-31,"{'PerMillion': '6.6', 'PerUser': '4.00'}",9927,{'PerMillion': '60'}
154,2020-06-01,"{'PerMillion': '4.3', 'PerUser': '2.00'}",9494,{'PerMillion': '80'}
155,2020-06-02,"{'PerMillion': '2.4', 'PerUser': '1.00'}",12145,{'PerMillion': '70'}
156,2020-06-03,"{'PerMillion': '3', 'PerUser': '1.00'}",10657,{'PerMillion': '80'}
157,2020-06-04,"{'PerMillion': '3.6', 'PerUser': '2.00'}",10032,{'PerMillion': '76'}
