,Date,PageViews,Rank,Reach
83,2020-03-22,"{'PerMillion': '2', 'PerUser': '1.00'}",16683,{'PerMillion': '57'}
84,2020-03-23,"{'PerMillion': '1.4', 'PerUser': '1.00'}",24660,{'PerMillion': '38'}
85,2020-03-24,"{'PerMillion': '3.2', 'PerUser': '2.00'}",11877,{'PerMillion': '70'}
86,2020-03-25,"{'PerMillion': '1.1', 'PerUser': '2.00'}",37341,{'PerMillion': '26'}
87,2020-03-26,"{'PerMillion': '1.7', 'PerUser': '2.00'}",22095,{'PerMillion': '41'}
88,2020-03-27,"{'PerMillion': '1.2', 'PerUser': '2.00'}",46074,{'PerMillion': '20'}
89,2020-03-28,"{'PerMillion': '0.79', 'PerUser': '1.00'}",44524,{'PerMillion': '20'}
90,2020-03-29,"{'PerMillion': '1', 'PerUser': '2.00'}",40158,{'PerMillion': '20'}
91,2020-03-30,"{'PerMillion': '1.6', 'PerUser': '2.00'}",26410,{'PerMillion': '30'}
92,2020-03-31,"{'PerMillion': '1.4', 'PerUser': '3.00'}",39803,{'PerMillion': '21'}
93,2020-04-01,"{'PerMillion': '0.76', 'PerUser': '1.00'}",44492,{'PerMillion': '20'}
94,2020-04-02,"{'PerMillion': '0.81', 'PerUser': '2.00'}",47694,{'PerMillion': '21'}
95,2020-04-03,"{'PerMillion': '0.3', 'PerUser': '1.00'}",118475,{'PerMillion': '8'}
96,2020-04-04,"{'PerMillion': '0.78', 'PerUser': '1.00'}",48828,{'PerMillion': '20'}
97,2020-04-05,"{'PerMillion': '0.4', 'PerUser': '1.00'}",82751,{'PerMillion': '10'}
98,2020-04-06,"{'PerMillion': '1.1', 'PerUser': '2.00'}",35234,{'PerMillion': '30'}
99,2020-04-07,"{'PerMillion': '0.97', 'PerUser': '1.00'}",32419,{'PerMillion': '35'}
100,2020-04-08,"{'PerMillion': '1.5', 'PerUser': '1.70'}",25773,{'PerMillion': '34'}
101,2020-04-09,"{'PerMillion': '1.3', 'PerUser': '2.00'}",33057,{'PerMillion': '30'}
102,2020-04-10,"{'PerMillion': '1', 'PerUser': '2.00'}",43435,{'PerMillion': '21'}
103,2020-04-11,"{'PerMillion': '0.7', 'PerUser': '1.00'}",46315,{'PerMillion': '20'}
104,2020-04-12,"{'PerMillion': '1', 'PerUser': '2.00'}",30174,{'PerMillion': '30'}
105,2020-04-13,"{'PerMillion': '1.4', 'PerUser': '2.00'}",28986,{'PerMillion': '32'}
106,2020-04-14,"{'PerMillion': '0.7', 'PerUser': '1.00'}",46835,{'PerMillion': '20'}
107,2020-04-15,"{'PerMillion': '1.1', 'PerUser': '1.00'}",30258,{'PerMillion': '33'}
108,2020-04-16,"{'PerMillion': '0.77', 'PerUser': '1.00'}",46076,{'PerMillion': '22'}
109,2020-04-17,"{'PerMillion': '1.8', 'PerUser': '2.00'}",20892,{'PerMillion': '39'}
110,2020-04-18,"{'PerMillion': '0.58', 'PerUser': '1.00'}",63943,{'PerMillion': '20'}
111,2020-04-19,"{'PerMillion': '0.5', 'PerUser': '1.00'}",75177,{'PerMillion': '10'}
112,2020-04-20,"{'PerMillion': '2', 'PerUser': '2.00'}",25546,{'PerMillion': '30'}
113,2020-04-21,"{'PerMillion': '1.3', 'PerUser': '1.00'}",27945,{'PerMillion': '30'}
114,2020-04-22,"{'PerMillion': '1.5', 'PerUser': '1.00'}",22020,{'PerMillion': '40'}
115,2020-04-23,"{'PerMillion': '0.89', 'PerUser': '2.00'}",43727,{'PerMillion': '22'}
116,2020-04-24,"{'PerMillion': '0.96', 'PerUser': '1.00'}",33924,{'PerMillion': '31'}
117,2020-04-25,"{'PerMillion': '0.5', 'PerUser': '1.00'}",58542,{'PerMillion': '20'}
118,2020-04-26,"{'PerMillion': '0.6', 'PerUser': '1.00'}",68082,{'PerMillion': '20'}
119,2020-04-27,"{'PerMillion': '1.1', 'PerUser': '2.00'}",35319,{'PerMillion': '27'}
120,2020-04-28,"{'PerMillion': '0.93', 'PerUser': '2.00'}",52230,{'PerMillion': '20'}
121,2020-04-29,"{'PerMillion': '0.85', 'PerUser': '1.00'}",39113,{'PerMillion': '27'}
122,2020-04-30,"{'PerMillion': '1.1', 'PerUser': '2.00'}",45814,{'PerMillion': '18'}
123,2020-05-01,"{'PerMillion': '0.3', 'PerUser': '1.00'}",94868,{'PerMillion': '10'}
124,2020-05-02,"{'PerMillion': '0.9', 'PerUser': '1.00'}",42035,{'PerMillion': '20'}
125,2020-05-03,"{'PerMillion': '2.1', 'PerUser': '4.00'}",38376,{'PerMillion': '20'}
126,2020-05-04,"{'PerMillion': '0.66', 'PerUser': '1.00'}",49055,{'PerMillion': '20'}
127,2020-05-05,"{'PerMillion': '1.5', 'PerUser': '1.00'}",21647,{'PerMillion': '40'}
128,2020-05-06,"{'PerMillion': '2', 'PerUser': '1.00'}",15753,{'PerMillion': '60'}
129,2020-05-07,"{'PerMillion': '0.85', 'PerUser': '1.00'}",35258,{'PerMillion': '31'}
130,2020-05-08,"{'PerMillion': '1', 'PerUser': '1.00'}",25675,{'PerMillion': '40'}
131,2020-05-09,"{'PerMillion': '1.2', 'PerUser': '3.00'}",49228,{'PerMillion': '20'}
132,2020-05-10,"{'PerMillion': '1.2', 'PerUser': '1.00'}",27725,{'PerMillion': '39'}
133,2020-05-11,"{'PerMillion': '2', 'PerUser': '1.00'}",11539,{'PerMillion': '90'}
134,2020-05-12,"{'PerMillion': '1.6', 'PerUser': '1.70'}",21698,{'PerMillion': '40'}
135,2020-05-13,"{'PerMillion': '2.4', 'PerUser': '1.00'}",13177,{'PerMillion': '70'}
136,2020-05-14,"{'PerMillion': '1.8', 'PerUser': '2.00'}",20123,{'PerMillion': '41'}
137,2020-05-15,"{'PerMillion': '0.82', 'PerUser': '1.00'}",39532,{'PerMillion': '26'}
138,2020-05-16,"{'PerMillion': '1.2', 'PerUser': '1.00'}",33353,{'PerMillion': '30'}
139,2020-05-17,"{'PerMillion': '0.99', 'PerUser': '1.00'}",36273,{'PerMillion': '28'}
140,2020-05-18,"{'PerMillion': '2', 'PerUser': '2.00'}",19223,{'PerMillion': '41'}
141,2020-05-19,"{'PerMillion': '2', 'PerUser': '1.00'}",14684,{'PerMillion': '60'}
142,2020-05-20,"{'PerMillion': '1.9', 'PerUser': '1.00'}",15078,{'PerMillion': '62'}
143,2020-05-21,"{'PerMillion': '2.4', 'PerUser': '2.00'}",15116,{'PerMillion': '50'}
144,2020-05-22,"{'PerMillion': '1.2', 'PerUser': '1.30'}",24567,{'PerMillion': '39'}
145,2020-05-23,"{'PerMillion': '1.5', 'PerUser': '1.00'}",26540,{'PerMillion': '37'}
146,2020-05-24,"{'PerMillion': '2', 'PerUser': '2.00'}",25378,{'PerMillion': '30'}
147,2020-05-25,"{'PerMillion': '1.3', 'PerUser': '2.00'}",40119,{'PerMillion': '20'}
148,2020-05-26,"{'PerMillion': '1.5', 'PerUser': '1.00'}",20585,{'PerMillion': '50'}
149,2020-05-27,"{'PerMillion': '0.97', 'PerUser': '2.00'}",39833,{'PerMillion': '25'}
150,2020-05-28,"{'PerMillion': '0.99', 'PerUser': '1.00'}",33353,{'PerMillion': '32'}
151,2020-05-29,"{'PerMillion': '1.1', 'PerUser': '1.00'}",29150,{'PerMillion': '36'}
152,2020-05-30,"{'PerMillion': '0.94', 'PerUser': '1.00'}",33573,{'PerMillion': '33'}
153,2020-05-31,"{'PerMillion': '2.2', 'PerUser': '2.00'}",18551,{'PerMillion': '44'}
154,2020-06-01,"{'PerMillion': '0.7', 'PerUser': '1.00'}",46941,{'PerMillion': '30'}
155,2020-06-02,"{'PerMillion': '0.62', 'PerUser': '1.00'}",54795,{'PerMillion': '20'}
156,2020-06-03,"{'PerMillion': '0.98', 'PerUser': '2.00'}",39567,{'PerMillion': '25'}
157,2020-06-04,"{'PerMillion': '0.4', 'PerUser': '1.00'}",94198,{'PerMillion': '10'}
158,2020-06-05,"{'PerMillion': '1.3', 'PerUser': '2.00'}",30364,{'PerMillion': '32'}
159,2020-06-06,"{'PerMillion': '4', 'PerUser': '2.00'}",12620,{'PerMillion': '60'}
160,2020-06-07,"{'PerMillion': '2.5', 'PerUser': '2.00'}",17072,{'PerMillion': '46'}
161,2020-06-08,"{'PerMillion': '0.72', 'PerUser': '2.00'}",57389,{'PerMillion': '20'}
162,2020-06-09,"{'PerMillion': '1.4', 'PerUser': '1.00'}",23083,{'PerMillion': '40'}
163,2020-06-10,"{'PerMillion': '1.4', 'PerUser': '1.60'}",24990,{'PerMillion': '36'}
164,2020-06-11,"{'PerMillion': '1.3', 'PerUser': '2.00'}",27575,{'PerMillion': '35'}
165,2020-06-12,"{'PerMillion': '2', 'PerUser': '1.40'}",16587,{'PerMillion': '54'}
166,2020-06-13,"{'PerMillion': '1.8', 'PerUser': '2.00'}",22130,{'PerMillion': '42'}
167,2020-06-14,"{'PerMillion': '2.9', 'PerUser': '2.00'}",13669,{'PerMillion': '60'}
168,2020-06-15,"{'PerMillion': '1.3', 'PerUser': '1.00'}",22262,{'PerMillion': '44'}
169,2020-06-16,"{'PerMillion': '0.82', 'PerUser': '1.00'}",39295,{'PerMillion': '29'}
170,2020-06-17,"{'PerMillion': '1.4', 'PerUser': '1.00'}",21994,{'PerMillion': '44'}
171,2020-06-18,"{'PerMillion': '1.5', 'PerUser': '2.00'}",25454,{'PerMillion': '36'}
172,2020-06-19,"{'PerMillion': '2', 'PerUser': '2.00'}",17686,{'PerMillion': '50'}
173,2020-06-20,"{'PerMillion': '1.3', 'PerUser': '1.00'}",28401,{'PerMillion': '40'}
174,2020-06-21,"{'PerMillion': '1.8', 'PerUser': '1.00'}",20701,{'PerMillion': '45'}
175,2020-06-22,"{'PerMillion': '2.6', 'PerUser': '2.00'}",13066,{'PerMillion': '70'}
176,2020-06-23,"{'PerMillion': '1.7', 'PerUser': '1.50'}",19836,{'PerMillion': '46'}
177,2020-06-24,"{'PerMillion': '1.6', 'PerUser': '2.00'}",24756,{'PerMillion': '35'}
178,2020-06-25,"{'PerMillion': '0.91', 'PerUser': '2.00'}",42650,{'PerMillion': '20'}
179,2020-06-26,"{'PerMillion': '2', 'PerUser': '1.00'}",19724,{'PerMillion': '50'}
180,2020-06-27,"{'PerMillion': '2.4', 'PerUser': '2.00'}",18066,{'PerMillion': '44'}
181,2020-06-28,"{'PerMillion': '1.8', 'PerUser': '2.00'}",24755,{'PerMillion': '40'}
182,2020-06-29,"{'PerMillion': '1.1', 'PerUser': '1.00'}",25942,{'PerMillion': '42'}
183,2020-06-30,"{'PerMillion': '1.8', 'PerUser': '2.00'}",20009,{'PerMillion': '44'}
184,2020-07-01,"{'PerMillion': '1.9', 'PerUser': '1.60'}",17898,{'PerMillion': '51'}
185,2020-07-02,"{'PerMillion': '1.2', 'PerUser': '1.40'}",30776,{'PerMillion': '34'}
186,2020-07-03,"{'PerMillion': '2.3', 'PerUser': '2.00'}",14990,{'PerMillion': '59'}
187,2020-07-04,"{'PerMillion': '2.4', 'PerUser': '2.00'}",16613,{'PerMillion': '56'}
188,2020-07-05,"{'PerMillion': '2', 'PerUser': '2.00'}",20872,{'PerMillion': '47'}
189,2020-07-06,"{'PerMillion': '0.79', 'PerUser': '2.00'}",53209,{'PerMillion': '20'}
190,2020-07-07,"{'PerMillion': '1.9', 'PerUser': '2.00'}",21640,{'PerMillion': '43'}
191,2020-07-08,"{'PerMillion': '3.7', 'PerUser': '2.00'}",10722,{'PerMillion': '75'}
