,Date,PageViews,Rank,Reach
209,2020-07-26,"{'PerMillion': '8.1', 'PerUser': '4.30'}",8754,{'PerMillion': '69'}
210,2020-07-27,"{'PerMillion': '7.5', 'PerUser': '4.30'}",8395,{'PerMillion': '77'}
211,2020-07-28,"{'PerMillion': '6', 'PerUser': '3.80'}",9913,{'PerMillion': '69'}
212,2020-07-29,"{'PerMillion': '8', 'PerUser': '4.00'}",7483,{'PerMillion': '88'}
213,2020-07-30,"{'PerMillion': '5.1', 'PerUser': '3.00'}",9772,{'PerMillion': '77'}
214,2020-07-31,"{'PerMillion': '7.6', 'PerUser': '4.00'}",8248,{'PerMillion': '79'}
215,2020-08-01,"{'PerMillion': '8.6', 'PerUser': '3.50'}",6979,{'PerMillion': '91'}
216,2020-08-02,"{'PerMillion': '12', 'PerUser': '4.50'}",6176,{'PerMillion': '95'}
217,2020-08-03,"{'PerMillion': '7.2', 'PerUser': '3.40'}",7264,{'PerMillion': '92'}
218,2020-08-04,"{'PerMillion': '2.3', 'PerUser': '3.00'}",26444,{'PerMillion': '30'}
219,2020-08-05,"{'PerMillion': '5.9', 'PerUser': '4.10'}",10989,{'PerMillion': '59'}
220,2020-08-06,"{'PerMillion': '5.5', 'PerUser': '3.30'}",10002,{'PerMillion': '69'}
221,2020-08-07,"{'PerMillion': '5.8', 'PerUser': '3.20'}",9617,{'PerMillion': '72'}
222,2020-08-08,"{'PerMillion': '5.8', 'PerUser': '2.90'}",9570,{'PerMillion': '69'}
223,2020-08-09,"{'PerMillion': '12', 'PerUser': '5.20'}",6684,{'PerMillion': '84'}
224,2020-08-10,"{'PerMillion': '8', 'PerUser': '4.20'}",7761,{'PerMillion': '80'}
225,2020-08-11,"{'PerMillion': '7.8', 'PerUser': '4.10'}",7811,{'PerMillion': '78'}
226,2020-08-12,"{'PerMillion': '5.1', 'PerUser': '3.60'}",11418,{'PerMillion': '58'}
227,2020-08-13,"{'PerMillion': '4.8', 'PerUser': '3.10'}",11211,{'PerMillion': '62'}
228,2020-08-14,"{'PerMillion': '9.2', 'PerUser': '4.00'}",6624,{'PerMillion': '92'}
229,2020-08-15,"{'PerMillion': '8.7', 'PerUser': '4.60'}",8758,{'PerMillion': '66'}
230,2020-08-16,"{'PerMillion': '8.9', 'PerUser': '4.60'}",8461,{'PerMillion': '69'}
231,2020-08-17,"{'PerMillion': '6.4', 'PerUser': '3.60'}",8974,{'PerMillion': '73'}
232,2020-08-18,"{'PerMillion': '14', 'PerUser': '6.80'}",6299,{'PerMillion': '84'}
233,2020-08-19,"{'PerMillion': '8.5', 'PerUser': '3.60'}",6436,{'PerMillion': '97'}
234,2020-08-20,"{'PerMillion': '5.7', 'PerUser': '4.00'}",11180,{'PerMillion': '58'}
235,2020-08-21,"{'PerMillion': '6', 'PerUser': '5.60'}",14596,{'PerMillion': '41'}
236,2020-08-22,"{'PerMillion': '7.4', 'PerUser': '4.20'}",9918,{'PerMillion': '59'}
237,2020-08-23,"{'PerMillion': '8.7', 'PerUser': '4.60'}",9114,{'PerMillion': '63'}
238,2020-08-24,"{'PerMillion': '7.4', 'PerUser': '4.30'}",8785,{'PerMillion': '71'}
239,2020-08-25,"{'PerMillion': '8.7', 'PerUser': '4.20'}",6971,{'PerMillion': '86'}
240,2020-08-26,"{'PerMillion': '6.9', 'PerUser': '3.10'}",7062,{'PerMillion': '92'}
241,2020-08-27,"{'PerMillion': '15', 'PerUser': '4.50'}",4267,{'PerMillion': '130'}
242,2020-08-28,"{'PerMillion': '12', 'PerUser': '4.00'}",4974,{'PerMillion': '120'}
243,2020-08-29,"{'PerMillion': '9.8', 'PerUser': '5.00'}",8146,{'PerMillion': '70'}
244,2020-08-30,"{'PerMillion': '10', 'PerUser': '5.60'}",8705,{'PerMillion': '65'}
245,2020-08-31,"{'PerMillion': '4.7', 'PerUser': '2.70'}",9793,{'PerMillion': '74'}
246,2020-09-01,"{'PerMillion': '8.3', 'PerUser': '4.80'}",8282,{'PerMillion': '73'}
247,2020-09-02,"{'PerMillion': '7.3', 'PerUser': '3.80'}",7803,{'PerMillion': '81'}
248,2020-09-03,"{'PerMillion': '8', 'PerUser': '3.50'}",6645,{'PerMillion': '96'}
249,2020-09-04,"{'PerMillion': '6.8', 'PerUser': '3.60'}",8390,{'PerMillion': '77'}
250,2020-09-05,"{'PerMillion': '15', 'PerUser': '6.10'}",5884,{'PerMillion': '88'}
251,2020-09-06,"{'PerMillion': '9.4', 'PerUser': '4.00'}",6522,{'PerMillion': '97'}
252,2020-09-07,"{'PerMillion': '11', 'PerUser': '5.00'}",6415,{'PerMillion': '89'}
253,2020-09-08,"{'PerMillion': '9', 'PerUser': '2.80'}",4830,{'PerMillion': '140'}
254,2020-09-09,"{'PerMillion': '8.7', 'PerUser': '2.90'}",5100,{'PerMillion': '130'}
255,2020-09-10,"{'PerMillion': '5.4', 'PerUser': '3.10'}",9463,{'PerMillion': '72'}
256,2020-09-11,"{'PerMillion': '10', 'PerUser': '4.50'}",6147,{'PerMillion': '94'}
257,2020-09-12,"{'PerMillion': '8.4', 'PerUser': '3.70'}",7475,{'PerMillion': '83'}
258,2020-09-13,"{'PerMillion': '4', 'PerUser': '5.00'}",25218,{'PerMillion': '30'}
259,2020-09-14,"{'PerMillion': '12', 'PerUser': '4.90'}",5483,{'PerMillion': '100'}
260,2020-09-15,"{'PerMillion': '7.3', 'PerUser': '3.80'}",7783,{'PerMillion': '82'}
261,2020-09-16,"{'PerMillion': '6.2', 'PerUser': '4.00'}",9989,{'PerMillion': '65'}
262,2020-09-17,"{'PerMillion': '6.2', 'PerUser': '3.30'}",8318,{'PerMillion': '81'}
