,Date,PageViews,Rank,Reach
271,2020-09-26,"{'PerMillion': '19', 'PerUser': '2.60'}",2326,{'PerMillion': '270'}
272,2020-09-27,"{'PerMillion': '27', 'PerUser': '3.70'}",2144,{'PerMillion': '270'}
273,2020-09-28,"{'PerMillion': '19', 'PerUser': '3.90'}",2749,{'PerMillion': '210'}
274,2020-09-29,"{'PerMillion': '13', 'PerUser': '3.00'}",3395,{'PerMillion': '180'}
275,2020-09-30,"{'PerMillion': '13', 'PerUser': '3.00'}",3483,{'PerMillion': '180'}
276,2020-10-01,"{'PerMillion': '22', 'PerUser': '3.40'}",2206,{'PerMillion': '270'}
277,2020-10-02,"{'PerMillion': '15', 'PerUser': '2.70'}",2910,{'PerMillion': '220'}
278,2020-10-03,"{'PerMillion': '13', 'PerUser': '2.80'}",3820,{'PerMillion': '160'}
279,2020-10-04,"{'PerMillion': '25', 'PerUser': '3.90'}",2401,{'PerMillion': '230'}
280,2020-10-05,"{'PerMillion': '15', 'PerUser': '2.70'}",2632,{'PerMillion': '240'}
281,2020-10-06,"{'PerMillion': '19', 'PerUser': '3.50'}",2623,{'PerMillion': '230'}
282,2020-10-07,"{'PerMillion': '19', 'PerUser': '3.30'}",2427,{'PerMillion': '250'}
283,2020-10-08,"{'PerMillion': '13', 'PerUser': '2.80'}",3154,{'PerMillion': '200'}
284,2020-10-09,"{'PerMillion': '21', 'PerUser': '4.90'}",3124,{'PerMillion': '170'}
285,2020-10-10,"{'PerMillion': '22', 'PerUser': '3.70'}",2547,{'PerMillion': '220'}
286,2020-10-11,"{'PerMillion': '23', 'PerUser': '3.40'}",2350,{'PerMillion': '250'}
287,2020-10-12,"{'PerMillion': '15', 'PerUser': '3.30'}",3095,{'PerMillion': '200'}
288,2020-10-13,"{'PerMillion': '17', 'PerUser': '3.50'}",2772,{'PerMillion': '220'}
289,2020-10-14,"{'PerMillion': '16', 'PerUser': '3.90'}",3377,{'PerMillion': '170'}
290,2020-10-15,"{'PerMillion': '15', 'PerUser': '3.20'}",3035,{'PerMillion': '200'}
291,2020-10-16,"{'PerMillion': '19', 'PerUser': '4.10'}",2847,{'PerMillion': '200'}
292,2020-10-17,"{'PerMillion': '16', 'PerUser': '3.20'}",3163,{'PerMillion': '190'}
293,2020-10-18,"{'PerMillion': '18', 'PerUser': '3.60'}",3178,{'PerMillion': '180'}
294,2020-10-19,"{'PerMillion': '16', 'PerUser': '3.70'}",2979,{'PerMillion': '200'}
295,2020-10-20,"{'PerMillion': '32', 'PerUser': '4.30'}",1691,{'PerMillion': '320'}
296,2020-10-21,"{'PerMillion': '13', 'PerUser': '3.00'}",3506,{'PerMillion': '190'}
297,2020-10-22,"{'PerMillion': '22', 'PerUser': '3.60'}",2227,{'PerMillion': '270'}
298,2020-10-23,"{'PerMillion': '27', 'PerUser': '4.50'}",2109,{'PerMillion': '260'}
299,2020-10-24,"{'PerMillion': '17', 'PerUser': '2.70'}",2723,{'PerMillion': '230'}
300,2020-10-25,"{'PerMillion': '23', 'PerUser': '3.00'}",2179,{'PerMillion': '280'}
301,2020-10-26,"{'PerMillion': '12', 'PerUser': '2.60'}",3263,{'PerMillion': '210'}
302,2020-10-27,"{'PerMillion': '24', 'PerUser': '3.40'}",1958,{'PerMillion': '310'}
303,2020-10-28,"{'PerMillion': '19', 'PerUser': '3.80'}",2594,{'PerMillion': '230'}
304,2020-10-29,"{'PerMillion': '18', 'PerUser': '3.50'}",2544,{'PerMillion': '240'}
305,2020-10-30,"{'PerMillion': '16', 'PerUser': '3.30'}",3056,{'PerMillion': '210'}
306,2020-10-31,"{'PerMillion': '28', 'PerUser': '3.60'}",1942,{'PerMillion': '290'}
307,2020-11-01,"{'PerMillion': '24', 'PerUser': '3.90'}",2468,{'PerMillion': '230'}
308,2020-11-02,"{'PerMillion': '15', 'PerUser': '2.90'}",2774,{'PerMillion': '240'}
309,2020-11-03,"{'PerMillion': '19', 'PerUser': '3.40'}",2572,{'PerMillion': '240'}
310,2020-11-04,"{'PerMillion': '15', 'PerUser': '2.90'}",2945,{'PerMillion': '220'}
311,2020-11-05,"{'PerMillion': '13', 'PerUser': '3.10'}",3643,{'PerMillion': '180'}
312,2020-11-06,"{'PerMillion': '20', 'PerUser': '3.60'}",2553,{'PerMillion': '230'}
313,2020-11-07,"{'PerMillion': '19', 'PerUser': '2.80'}",2418,{'PerMillion': '260'}
314,2020-11-08,"{'PerMillion': '28', 'PerUser': '3.30'}",1871,{'PerMillion': '320'}
315,2020-11-09,"{'PerMillion': '18', 'PerUser': '3.10'}",2442,{'PerMillion': '260'}
316,2020-11-10,"{'PerMillion': '14', 'PerUser': '3.30'}",3280,{'PerMillion': '190'}
317,2020-11-11,"{'PerMillion': '21', 'PerUser': '3.30'}",2162,{'PerMillion': '280'}
318,2020-11-12,"{'PerMillion': '23', 'PerUser': '3.20'}",1920,{'PerMillion': '320'}
319,2020-11-13,"{'PerMillion': '14', 'PerUser': '2.80'}",2951,{'PerMillion': '220'}
320,2020-11-14,"{'PerMillion': '45', 'PerUser': '5.00'}",1531,{'PerMillion': '330'}
321,2020-11-15,"{'PerMillion': '34', 'PerUser': '3.90'}",1731,{'PerMillion': '330'}
322,2020-11-16,"{'PerMillion': '16', 'PerUser': '2.80'}",2601,{'PerMillion': '250'}
323,2020-11-17,"{'PerMillion': '13', 'PerUser': '2.80'}",3126,{'PerMillion': '210'}
324,2020-11-18,"{'PerMillion': '19', 'PerUser': '3.60'}",2550,{'PerMillion': '240'}
325,2020-11-19,"{'PerMillion': '15', 'PerUser': '2.90'}",2872,{'PerMillion': '220'}
326,2020-11-20,"{'PerMillion': '18', 'PerUser': '2.90'}",2286,{'PerMillion': '270'}
327,2020-11-21,"{'PerMillion': '20', 'PerUser': '3.90'}",2997,{'PerMillion': '190'}
328,2020-11-22,"{'PerMillion': '16', 'PerUser': '2.80'}",2899,{'PerMillion': '220'}
329,2020-11-23,"{'PerMillion': '14', 'PerUser': '2.80'}",2839,{'PerMillion': '230'}
330,2020-11-24,"{'PerMillion': '15', 'PerUser': '3.10'}",2862,{'PerMillion': '220'}
331,2020-11-25,"{'PerMillion': '18', 'PerUser': '3.40'}",2358,{'PerMillion': '250'}
332,2020-11-26,"{'PerMillion': '30', 'PerUser': '5.10'}",2114,{'PerMillion': '250'}
333,2020-11-27,"{'PerMillion': '18', 'PerUser': '2.90'}",2364,{'PerMillion': '280'}
334,2020-11-28,"{'PerMillion': '24', 'PerUser': '3.10'}",2027,{'PerMillion': '310'}
335,2020-11-29,"{'PerMillion': '22', 'PerUser': '3.10'}",2291,{'PerMillion': '270'}
336,2020-11-30,"{'PerMillion': '17', 'PerUser': '3.70'}",2947,{'PerMillion': '210'}
337,2020-12-01,"{'PerMillion': '13', 'PerUser': '3.20'}",3536,{'PerMillion': '180'}
338,2020-12-02,"{'PerMillion': '23', 'PerUser': '3.80'}",2242,{'PerMillion': '270'}
339,2020-12-03,"{'PerMillion': '13', 'PerUser': '3.40'}",3693,{'PerMillion': '170'}
340,2020-12-04,"{'PerMillion': '14', 'PerUser': '3.60'}",3683,{'PerMillion': '170'}
341,2020-12-05,"{'PerMillion': '25', 'PerUser': '4.80'}",2754,{'PerMillion': '190'}
342,2020-12-06,"{'PerMillion': '20', 'PerUser': '3.00'}",2409,{'PerMillion': '250'}
343,2020-12-07,"{'PerMillion': '18', 'PerUser': '3.00'}",2452,{'PerMillion': '260'}
344,2020-12-08,"{'PerMillion': '16', 'PerUser': '3.50'}",2870,{'PerMillion': '220'}
345,2020-12-09,"{'PerMillion': '18', 'PerUser': '3.00'}",2256,{'PerMillion': '280'}
346,2020-12-10,"{'PerMillion': '17', 'PerUser': '3.30'}",2578,{'PerMillion': '240'}
347,2020-12-11,"{'PerMillion': '13', 'PerUser': '2.50'}",2840,{'PerMillion': '230'}
348,2020-12-12,"{'PerMillion': '26', 'PerUser': '3.20'}",1892,{'PerMillion': '310'}
349,2020-12-13,"{'PerMillion': '21', 'PerUser': '3.00'}",2358,{'PerMillion': '260'}
350,2020-12-14,"{'PerMillion': '11', 'PerUser': '3.60'}",4667,{'PerMillion': '140'}
351,2020-12-15,"{'PerMillion': '17', 'PerUser': '3.30'}",2714,{'PerMillion': '230'}
352,2020-12-16,"{'PerMillion': '20', 'PerUser': '4.20'}",2784,{'PerMillion': '210'}
353,2020-12-17,"{'PerMillion': '19', 'PerUser': '3.30'}",2405,{'PerMillion': '250'}
354,2020-12-18,"{'PerMillion': '23', 'PerUser': '4.00'}",2308,{'PerMillion': '250'}
355,2020-12-19,"{'PerMillion': '24', 'PerUser': '3.10'}",2079,{'PerMillion': '290'}
356,2020-12-20,"{'PerMillion': '31', 'PerUser': '4.40'}",2108,{'PerMillion': '260'}
357,2020-12-21,"{'PerMillion': '31', 'PerUser': '4.50'}",1804,{'PerMillion': '310'}
358,2020-12-22,"{'PerMillion': '21', 'PerUser': '3.50'}",2288,{'PerMillion': '270'}
359,2020-12-23,"{'PerMillion': '21', 'PerUser': '3.90'}",2557,{'PerMillion': '230'}
360,2020-12-24,"{'PerMillion': '15', 'PerUser': '2.60'}",2830,{'PerMillion': '230'}
361,2020-12-25,"{'PerMillion': '19', 'PerUser': '2.60'}",2386,{'PerMillion': '270'}
362,2020-12-26,"{'PerMillion': '27', 'PerUser': '3.30'}",1870,{'PerMillion': '310'}
363,2020-12-27,"{'PerMillion': '45', 'PerUser': '3.80'}",1239,{'PerMillion': '440'}
364,2020-12-28,"{'PerMillion': '24', 'PerUser': '3.90'}",2133,{'PerMillion': '280'}
365,2020-12-29,"{'PerMillion': '21', 'PerUser': '3.50'}",2328,{'PerMillion': '260'}
366,2020-12-30,"{'PerMillion': '19', 'PerUser': '2.70'}",2147,{'PerMillion': '300'}
367,2020-12-31,"{'PerMillion': '29', 'PerUser': '4.00'}",1941,{'PerMillion': '280'}
368,2021-01-01,"{'PerMillion': '26', 'PerUser': '3.60'}",2141,{'PerMillion': '270'}
369,2021-01-02,"{'PerMillion': '26', 'PerUser': '3.60'}",2090,{'PerMillion': '280'}
370,2021-01-03,"{'PerMillion': '23', 'PerUser': '3.00'}",2095,{'PerMillion': '300'}
371,2021-01-04,"{'PerMillion': '18', 'PerUser': '3.40'}",2571,{'PerMillion': '240'}
372,2021-01-05,"{'PerMillion': '18', 'PerUser': '3.20'}",2460,{'PerMillion': '260'}
373,2021-01-06,"{'PerMillion': '19', 'PerUser': '2.80'}",2161,{'PerMillion': '300'}
374,2021-01-07,"{'PerMillion': '20', 'PerUser': '3.10'}",2170,{'PerMillion': '290'}
375,2021-01-08,"{'PerMillion': '16', 'PerUser': '3.20'}",2858,{'PerMillion': '220'}
376,2021-01-09,"{'PerMillion': '17', 'PerUser': '2.90'}",2755,{'PerMillion': '230'}
377,2021-01-10,"{'PerMillion': '20', 'PerUser': '2.70'}",2229,{'PerMillion': '290'}
378,2021-01-11,"{'PerMillion': '27', 'PerUser': '4.30'}",2072,{'PerMillion': '280'}
379,2021-01-12,"{'PerMillion': '24', 'PerUser': '3.60'}",1903,{'PerMillion': '310'}
380,2021-01-13,"{'PerMillion': '21', 'PerUser': '3.10'}",2038,{'PerMillion': '310'}
381,2021-01-14,"{'PerMillion': '26', 'PerUser': '3.50'}",1842,{'PerMillion': '330'}
382,2021-01-15,"{'PerMillion': '24', 'PerUser': '3.90'}",2188,{'PerMillion': '270'}
383,2021-01-16,"{'PerMillion': '16', 'PerUser': '2.60'}",2689,{'PerMillion': '240'}
384,2021-01-17,"{'PerMillion': '19', 'PerUser': '2.40'}",2084,{'PerMillion': '330'}
385,2021-01-18,"{'PerMillion': '17', 'PerUser': '3.20'}",2673,{'PerMillion': '240'}
386,2021-01-19,"{'PerMillion': '12', 'PerUser': '2.50'}",3049,{'PerMillion': '230'}
387,2021-01-20,"{'PerMillion': '14', 'PerUser': '3.00'}",3103,{'PerMillion': '210'}
388,2021-01-21,"{'PerMillion': '13', 'PerUser': '2.60'}",3037,{'PerMillion': '230'}
389,2021-01-22,"{'PerMillion': '18', 'PerUser': '3.00'}",2386,{'PerMillion': '260'}
390,2021-01-23,"{'PerMillion': '26', 'PerUser': '3.30'}",1902,{'PerMillion': '310'}
391,2021-01-24,"{'PerMillion': '29', 'PerUser': '3.40'}",1810,{'PerMillion': '340'}
392,2021-01-25,"{'PerMillion': '22', 'PerUser': '3.30'}",2027,{'PerMillion': '310'}
393,2021-01-26,"{'PerMillion': '13', 'PerUser': '2.60'}",2917,{'PerMillion': '240'}
394,2021-01-27,"{'PerMillion': '19', 'PerUser': '3.00'}",2091,{'PerMillion': '300'}
395,2021-01-28,"{'PerMillion': '18', 'PerUser': '2.80'}",2216,{'PerMillion': '290'}
396,2021-01-29,"{'PerMillion': '18', 'PerUser': '3.10'}",2483,{'PerMillion': '260'}
397,2021-01-30,"{'PerMillion': '21', 'PerUser': '3.30'}",2313,{'PerMillion': '260'}
398,2021-01-31,"{'PerMillion': '21', 'PerUser': '3.40'}",2553,{'PerMillion': '240'}
399,2021-02-01,"{'PerMillion': '19', 'PerUser': '3.40'}",2421,{'PerMillion': '260'}
400,2021-02-02,"{'PerMillion': '18', 'PerUser': '3.90'}",2789,{'PerMillion': '220'}
401,2021-02-03,"{'PerMillion': '22', 'PerUser': '3.90'}",2365,{'PerMillion': '260'}
402,2021-02-04,"{'PerMillion': '16', 'PerUser': '2.80'}",2503,{'PerMillion': '260'}
403,2021-02-05,"{'PerMillion': '16', 'PerUser': '3.50'}",3025,{'PerMillion': '210'}
404,2021-02-06,"{'PerMillion': '23', 'PerUser': '3.80'}",2372,{'PerMillion': '240'}
405,2021-02-07,"{'PerMillion': '24', 'PerUser': '3.10'}",2008,{'PerMillion': '310'}
406,2021-02-08,"{'PerMillion': '13', 'PerUser': '2.60'}",3129,{'PerMillion': '230'}
407,2021-02-09,"{'PerMillion': '18', 'PerUser': '4.00'}",2863,{'PerMillion': '210'}
408,2021-02-10,"{'PerMillion': '22', 'PerUser': '4.00'}",2348,{'PerMillion': '250'}
409,2021-02-11,"{'PerMillion': '21', 'PerUser': '2.50'}",1780,{'PerMillion': '360'}
410,2021-02-12,"{'PerMillion': '19', 'PerUser': '3.30'}",2417,{'PerMillion': '250'}
411,2021-02-13,"{'PerMillion': '22', 'PerUser': '2.90'}",1907,{'PerMillion': '340'}
412,2021-02-14,"{'PerMillion': '22', 'PerUser': '3.00'}",2139,{'PerMillion': '290'}
413,2021-02-15,"{'PerMillion': '25', 'PerUser': '3.30'}",1798,{'PerMillion': '340'}
414,2021-02-16,"{'PerMillion': '28', 'PerUser': '4.00'}",1788,{'PerMillion': '330'}
415,2021-02-17,"{'PerMillion': '26', 'PerUser': '3.80'}",1860,{'PerMillion': '310'}
416,2021-02-18,"{'PerMillion': '17', 'PerUser': '3.40'}",2687,{'PerMillion': '240'}
417,2021-02-19,"{'PerMillion': '19', 'PerUser': '3.30'}",2377,{'PerMillion': '260'}
418,2021-02-20,"{'PerMillion': '23', 'PerUser': '2.80'}",1866,{'PerMillion': '340'}
419,2021-02-21,"{'PerMillion': '24', 'PerUser': '2.70'}",1797,{'PerMillion': '350'}
420,2021-02-22,"{'PerMillion': '15', 'PerUser': '2.60'}",2483,{'PerMillion': '270'}
421,2021-02-23,"{'PerMillion': '17', 'PerUser': '2.70'}",2235,{'PerMillion': '300'}
422,2021-02-24,"{'PerMillion': '21', 'PerUser': '3.80'}",2395,{'PerMillion': '250'}
423,2021-02-25,"{'PerMillion': '22', 'PerUser': '3.40'}",2020,{'PerMillion': '300'}
424,2021-02-26,"{'PerMillion': '26', 'PerUser': '3.10'}",1552,{'PerMillion': '380'}
425,2021-02-27,"{'PerMillion': '22', 'PerUser': '3.10'}",2183,{'PerMillion': '270'}
426,2021-02-28,"{'PerMillion': '24', 'PerUser': '3.30'}",2088,{'PerMillion': '290'}
427,2021-03-01,"{'PerMillion': '21', 'PerUser': '3.50'}",2170,{'PerMillion': '280'}
428,2021-03-02,"{'PerMillion': '22', 'PerUser': '3.40'}",1991,{'PerMillion': '310'}
429,2021-03-03,"{'PerMillion': '26', 'PerUser': '3.70'}",1774,{'PerMillion': '340'}
430,2021-03-04,"{'PerMillion': '25', 'PerUser': '3.70'}",1924,{'PerMillion': '300'}
431,2021-03-05,"{'PerMillion': '19', 'PerUser': '2.40'}",1920,{'PerMillion': '350'}
432,2021-03-06,"{'PerMillion': '28', 'PerUser': '2.80'}",1525,{'PerMillion': '400'}
433,2021-03-07,"{'PerMillion': '35', 'PerUser': '3.90'}",1562,{'PerMillion': '360'}
434,2021-03-08,"{'PerMillion': '27', 'PerUser': '3.00'}",1440,{'PerMillion': '420'}
435,2021-03-09,"{'PerMillion': '26', 'PerUser': '3.00'}",1555,{'PerMillion': '400'}
436,2021-03-10,"{'PerMillion': '26', 'PerUser': '3.50'}",1773,{'PerMillion': '350'}
437,2021-03-11,"{'PerMillion': '38', 'PerUser': '4.90'}",1489,{'PerMillion': '360'}
438,2021-03-12,"{'PerMillion': '40', 'PerUser': '3.80'}",1129,{'PerMillion': '480'}
439,2021-03-13,"{'PerMillion': '37', 'PerUser': '3.20'}",1255,{'PerMillion': '450'}
440,2021-03-14,"{'PerMillion': '44', 'PerUser': '4.30'}",1296,{'PerMillion': '410'}
441,2021-03-15,"{'PerMillion': '30', 'PerUser': '3.90'}",1616,{'PerMillion': '360'}
442,2021-03-16,"{'PerMillion': '28', 'PerUser': '3.40'}",1536,{'PerMillion': '390'}
443,2021-03-17,"{'PerMillion': '19', 'PerUser': '3.50'}",2416,{'PerMillion': '250'}
444,2021-03-18,"{'PerMillion': '18', 'PerUser': '3.00'}",2346,{'PerMillion': '270'}
445,2021-03-19,"{'PerMillion': '22', 'PerUser': '2.80'}",1764,{'PerMillion': '350'}
446,2021-03-20,"{'PerMillion': '36', 'PerUser': '4.60'}",1704,{'PerMillion': '310'}
447,2021-03-21,"{'PerMillion': '50', 'PerUser': '3.50'}",921,{'PerMillion': '570'}
448,2021-03-22,"{'PerMillion': '34', 'PerUser': '3.70'}",1317,{'PerMillion': '430'}
449,2021-03-23,"{'PerMillion': '26', 'PerUser': '3.60'}",1708,{'PerMillion': '350'}
450,2021-03-24,"{'PerMillion': '37', 'PerUser': '4.70'}",1501,{'PerMillion': '360'}
451,2021-03-25,"{'PerMillion': '28', 'PerUser': '3.10'}",1425,{'PerMillion': '410'}
452,2021-03-26,"{'PerMillion': '30', 'PerUser': '4.50'}",1835,{'PerMillion': '300'}
453,2021-03-27,"{'PerMillion': '26', 'PerUser': '3.40'}",1884,{'PerMillion': '310'}
454,2021-03-28,"{'PerMillion': '35', 'PerUser': '3.40'}",1392,{'PerMillion': '410'}
455,2021-03-29,"{'PerMillion': '26', 'PerUser': '2.80'}",1468,{'PerMillion': '420'}
456,2021-03-30,"{'PerMillion': '28', 'PerUser': '3.80'}",1687,{'PerMillion': '350'}
457,2021-03-31,"{'PerMillion': '27', 'PerUser': '3.50'}",1681,{'PerMillion': '360'}
458,2021-04-01,"{'PerMillion': '27', 'PerUser': '3.40'}",1655,{'PerMillion': '370'}
459,2021-04-02,"{'PerMillion': '34', 'PerUser': '4.20'}",1551,{'PerMillion': '360'}
460,2021-04-03,"{'PerMillion': '38', 'PerUser': '3.70'}",1345,{'PerMillion': '410'}
461,2021-04-04,"{'PerMillion': '41', 'PerUser': '3.20'}",1117,{'PerMillion': '500'}
462,2021-04-05,"{'PerMillion': '24', 'PerUser': '3.40'}",1852,{'PerMillion': '340'}
463,2021-04-06,"{'PerMillion': '36', 'PerUser': '4.40'}",1447,{'PerMillion': '380'}
464,2021-04-07,"{'PerMillion': '28', 'PerUser': '3.80'}",1676,{'PerMillion': '350'}
465,2021-04-08,"{'PerMillion': '29', 'PerUser': '3.30'}",1435,{'PerMillion': '410'}
466,2021-04-09,"{'PerMillion': '29', 'PerUser': '4.30'}",1870,{'PerMillion': '310'}
467,2021-04-10,"{'PerMillion': '23', 'PerUser': '3.00'}",2024,{'PerMillion': '310'}
468,2021-04-11,"{'PerMillion': '33', 'PerUser': '3.30'}",1469,{'PerMillion': '400'}
469,2021-04-12,"{'PerMillion': '22', 'PerUser': '3.50'}",2045,{'PerMillion': '300'}
470,2021-04-13,"{'PerMillion': '19', 'PerUser': '3.30'}",2393,{'PerMillion': '270'}
471,2021-04-14,"{'PerMillion': '27', 'PerUser': '4.10'}",1909,{'PerMillion': '310'}
472,2021-04-15,"{'PerMillion': '32', 'PerUser': '3.70'}",1451,{'PerMillion': '390'}
473,2021-04-16,"{'PerMillion': '28', 'PerUser': '3.30'}",1539,{'PerMillion': '380'}
474,2021-04-17,"{'PerMillion': '37', 'PerUser': '3.20'}",1240,{'PerMillion': '460'}
475,2021-04-18,"{'PerMillion': '39', 'PerUser': '4.00'}",1465,{'PerMillion': '380'}
476,2021-04-19,"{'PerMillion': '21', 'PerUser': '2.90'}",1868,{'PerMillion': '340'}
477,2021-04-20,"{'PerMillion': '25', 'PerUser': '3.30'}",1704,{'PerMillion': '350'}
478,2021-04-21,"{'PerMillion': '34', 'PerUser': '3.70'}",1319,{'PerMillion': '430'}
479,2021-04-22,"{'PerMillion': '23', 'PerUser': '3.30'}",1907,{'PerMillion': '310'}
480,2021-04-23,"{'PerMillion': '23', 'PerUser': '3.40'}",1972,{'PerMillion': '310'}
481,2021-04-24,"{'PerMillion': '28', 'PerUser': '3.50'}",1916,{'PerMillion': '310'}
482,2021-04-25,"{'PerMillion': '19', 'PerUser': '3.50'}",2874,{'PerMillion': '220'}
483,2021-04-26,"{'PerMillion': '47', 'PerUser': '4.90'}",1147,{'PerMillion': '460'}
484,2021-04-27,"{'PerMillion': '28', 'PerUser': '3.30'}",1557,{'PerMillion': '390'}
485,2021-04-28,"{'PerMillion': '35', 'PerUser': '4.10'}",1423,{'PerMillion': '400'}
486,2021-04-29,"{'PerMillion': '36', 'PerUser': '4.50'}",1504,{'PerMillion': '360'}
487,2021-04-30,"{'PerMillion': '28', 'PerUser': '4.00'}",1833,{'PerMillion': '310'}
488,2021-05-01,"{'PerMillion': '41', 'PerUser': '3.20'}",1103,{'PerMillion': '510'}
489,2021-05-02,"{'PerMillion': '45', 'PerUser': '4.00'}",1192,{'PerMillion': '450'}
490,2021-05-03,"{'PerMillion': '40', 'PerUser': '4.50'}",1288,{'PerMillion': '420'}
491,2021-05-04,"{'PerMillion': '22', 'PerUser': '3.00'}",1802,{'PerMillion': '350'}
492,2021-05-05,"{'PerMillion': '31', 'PerUser': '3.40'}",1376,{'PerMillion': '430'}
493,2021-05-06,"{'PerMillion': '37', 'PerUser': '3.90'}",1312,{'PerMillion': '430'}
494,2021-05-07,"{'PerMillion': '32', 'PerUser': '4.10'}",1563,{'PerMillion': '350'}
495,2021-05-08,"{'PerMillion': '31', 'PerUser': '3.00'}",1447,{'PerMillion': '410'}
496,2021-05-09,"{'PerMillion': '38', 'PerUser': '3.20'}",1195,{'PerMillion': '470'}
497,2021-05-10,"{'PerMillion': '24', 'PerUser': '3.20'}",1743,{'PerMillion': '360'}
498,2021-05-11,"{'PerMillion': '36', 'PerUser': '4.30'}",1447,{'PerMillion': '390'}
499,2021-05-12,"{'PerMillion': '32', 'PerUser': '4.60'}",1726,{'PerMillion': '320'}
500,2021-05-13,"{'PerMillion': '21', 'PerUser': '2.70'}",1864,{'PerMillion': '360'}
501,2021-05-14,"{'PerMillion': '24', 'PerUser': '3.20'}",1800,{'PerMillion': '340'}
502,2021-05-15,"{'PerMillion': '41', 'PerUser': '3.10'}",1084,{'PerMillion': '520'}
503,2021-05-16,"{'PerMillion': '21', 'PerUser': '2.60'}",2005,{'PerMillion': '320'}
504,2021-05-17,"{'PerMillion': '23', 'PerUser': '3.50'}",1908,{'PerMillion': '320'}
505,2021-05-18,"{'PerMillion': '39', 'PerUser': '3.70'}",1081,{'PerMillion': '510'}
506,2021-05-19,"{'PerMillion': '22', 'PerUser': '2.60'}",1689,{'PerMillion': '390'}
507,2021-05-20,"{'PerMillion': '30', 'PerUser': '3.60'}",1495,{'PerMillion': '390'}
508,2021-05-21,"{'PerMillion': '32', 'PerUser': '2.90'}",1168,{'PerMillion': '510'}
