,Date,PageViews,Rank,Reach
273,2020-09-28,"{'PerMillion': '45', 'PerUser': '3.80'}",1017,{'PerMillion': '500'}
274,2020-09-29,"{'PerMillion': '42', 'PerUser': '3.40'}",964,{'PerMillion': '530'}
275,2020-09-30,"{'PerMillion': '40', 'PerUser': '3.70'}",1169,{'PerMillion': '450'}
276,2020-10-01,"{'PerMillion': '39', 'PerUser': '3.10'}",1023,{'PerMillion': '520'}
277,2020-10-02,"{'PerMillion': '38', 'PerUser': '3.10'}",1085,{'PerMillion': '500'}
278,2020-10-03,"{'PerMillion': '53', 'PerUser': '3.70'}",931,{'PerMillion': '530'}
279,2020-10-04,"{'PerMillion': '41', 'PerUser': '3.00'}",1099,{'PerMillion': '500'}
280,2020-10-05,"{'PerMillion': '34', 'PerUser': '3.20'}",1182,{'PerMillion': '470'}
281,2020-10-06,"{'PerMillion': '41', 'PerUser': '3.20'}",962,{'PerMillion': '560'}
282,2020-10-07,"{'PerMillion': '40', 'PerUser': '2.90'}",918,{'PerMillion': '590'}
283,2020-10-08,"{'PerMillion': '43', 'PerUser': '3.20'}",950,{'PerMillion': '570'}
284,2020-10-09,"{'PerMillion': '40', 'PerUser': '2.90'}",971,{'PerMillion': '580'}
285,2020-10-10,"{'PerMillion': '43', 'PerUser': '3.00'}",982,{'PerMillion': '540'}
286,2020-10-11,"{'PerMillion': '51', 'PerUser': '3.60'}",958,{'PerMillion': '530'}
287,2020-10-12,"{'PerMillion': '50', 'PerUser': '3.40'}",807,{'PerMillion': '650'}
288,2020-10-13,"{'PerMillion': '52', 'PerUser': '3.40'}",762,{'PerMillion': '680'}
289,2020-10-14,"{'PerMillion': '49', 'PerUser': '3.20'}",780,{'PerMillion': '660'}
290,2020-10-15,"{'PerMillion': '34', 'PerUser': '3.10'}",1170,{'PerMillion': '470'}
291,2020-10-16,"{'PerMillion': '35', 'PerUser': '3.00'}",1101,{'PerMillion': '500'}
292,2020-10-17,"{'PerMillion': '41', 'PerUser': '2.70'}",937,{'PerMillion': '570'}
293,2020-10-18,"{'PerMillion': '56', 'PerUser': '3.20'}",772,{'PerMillion': '650'}
294,2020-10-19,"{'PerMillion': '31', 'PerUser': '2.80'}",1108,{'PerMillion': '520'}
295,2020-10-20,"{'PerMillion': '39', 'PerUser': '2.90'}",950,{'PerMillion': '580'}
296,2020-10-21,"{'PerMillion': '25', 'PerUser': '3.60'}",1945,{'PerMillion': '300'}
297,2020-10-22,"{'PerMillion': '41', 'PerUser': '3.00'}",927,{'PerMillion': '580'}
298,2020-10-23,"{'PerMillion': '43', 'PerUser': '3.40'}",958,{'PerMillion': '540'}
299,2020-10-24,"{'PerMillion': '41', 'PerUser': '3.00'}",1127,{'PerMillion': '500'}
300,2020-10-25,"{'PerMillion': '62', 'PerUser': '3.90'}",813,{'PerMillion': '600'}
301,2020-10-26,"{'PerMillion': '45', 'PerUser': '3.00'}",824,{'PerMillion': '660'}
302,2020-10-27,"{'PerMillion': '46', 'PerUser': '2.90'}",802,{'PerMillion': '700'}
303,2020-10-28,"{'PerMillion': '41', 'PerUser': '3.20'}",931,{'PerMillion': '590'}
304,2020-10-29,"{'PerMillion': '38', 'PerUser': '3.30'}",1057,{'PerMillion': '520'}
305,2020-10-30,"{'PerMillion': '35', 'PerUser': '3.00'}",1110,{'PerMillion': '510'}
306,2020-10-31,"{'PerMillion': '42', 'PerUser': '2.90'}",1012,{'PerMillion': '540'}
307,2020-11-01,"{'PerMillion': '42', 'PerUser': '2.90'}",1048,{'PerMillion': '540'}
308,2020-11-02,"{'PerMillion': '33', 'PerUser': '2.80'}",1112,{'PerMillion': '530'}
309,2020-11-03,"{'PerMillion': '35', 'PerUser': '3.10'}",1139,{'PerMillion': '500'}
310,2020-11-04,"{'PerMillion': '19', 'PerUser': '3.20'}",2396,{'PerMillion': '270'}
311,2020-11-05,"{'PerMillion': '38', 'PerUser': '3.40'}",1141,{'PerMillion': '490'}
312,2020-11-06,"{'PerMillion': '37', 'PerUser': '2.80'}",1014,{'PerMillion': '570'}
313,2020-11-07,"{'PerMillion': '29', 'PerUser': '2.70'}",1458,{'PerMillion': '410'}
314,2020-11-08,"{'PerMillion': '35', 'PerUser': '2.40'}",1132,{'PerMillion': '540'}
315,2020-11-09,"{'PerMillion': '37', 'PerUser': '2.90'}",999,{'PerMillion': '590'}
316,2020-11-10,"{'PerMillion': '38', 'PerUser': '3.20'}",1093,{'PerMillion': '530'}
317,2020-11-11,"{'PerMillion': '53', 'PerUser': '3.50'}",803,{'PerMillion': '680'}
318,2020-11-12,"{'PerMillion': '40', 'PerUser': '3.00'}",955,{'PerMillion': '580'}
319,2020-11-13,"{'PerMillion': '34', 'PerUser': '2.80'}",1151,{'PerMillion': '510'}
320,2020-11-14,"{'PerMillion': '39', 'PerUser': '3.10'}",1211,{'PerMillion': '460'}
321,2020-11-15,"{'PerMillion': '58', 'PerUser': '3.60'}",841,{'PerMillion': '610'}
322,2020-11-16,"{'PerMillion': '41', 'PerUser': '3.20'}",954,{'PerMillion': '580'}
323,2020-11-17,"{'PerMillion': '24', 'PerUser': '3.20'}",1882,{'PerMillion': '330'}
324,2020-11-18,"{'PerMillion': '39', 'PerUser': '3.50'}",1083,{'PerMillion': '510'}
325,2020-11-19,"{'PerMillion': '41', 'PerUser': '3.30'}",968,{'PerMillion': '560'}
326,2020-11-20,"{'PerMillion': '21', 'PerUser': '3.40'}",2263,{'PerMillion': '260'}
327,2020-11-21,"{'PerMillion': '39', 'PerUser': '2.80'}",1050,{'PerMillion': '540'}
328,2020-11-22,"{'PerMillion': '52', 'PerUser': '3.40'}",915,{'PerMillion': '590'}
329,2020-11-23,"{'PerMillion': '43', 'PerUser': '3.20'}",889,{'PerMillion': '610'}
330,2020-11-24,"{'PerMillion': '35', 'PerUser': '3.00'}",1053,{'PerMillion': '550'}
331,2020-11-25,"{'PerMillion': '42', 'PerUser': '3.80'}",967,{'PerMillion': '520'}
332,2020-11-26,"{'PerMillion': '37', 'PerUser': '3.40'}",1195,{'PerMillion': '460'}
333,2020-11-27,"{'PerMillion': '44', 'PerUser': '3.60'}",1017,{'PerMillion': '540'}
334,2020-11-28,"{'PerMillion': '42', 'PerUser': '3.10'}",1026,{'PerMillion': '540'}
335,2020-11-29,"{'PerMillion': '39', 'PerUser': '3.00'}",1185,{'PerMillion': '490'}
336,2020-11-30,"{'PerMillion': '44', 'PerUser': '3.60'}",985,{'PerMillion': '560'}
337,2020-12-01,"{'PerMillion': '36', 'PerUser': '2.70'}",980,{'PerMillion': '600'}
338,2020-12-02,"{'PerMillion': '44', 'PerUser': '3.10'}",851,{'PerMillion': '640'}
339,2020-12-03,"{'PerMillion': '38', 'PerUser': '3.20'}",1032,{'PerMillion': '530'}
340,2020-12-04,"{'PerMillion': '37', 'PerUser': '3.10'}",1076,{'PerMillion': '510'}
341,2020-12-05,"{'PerMillion': '42', 'PerUser': '3.10'}",1077,{'PerMillion': '520'}
342,2020-12-06,"{'PerMillion': '48', 'PerUser': '3.10'}",901,{'PerMillion': '590'}
343,2020-12-07,"{'PerMillion': '37', 'PerUser': '3.30'}",1103,{'PerMillion': '510'}
344,2020-12-08,"{'PerMillion': '36', 'PerUser': '2.90'}",987,{'PerMillion': '580'}
345,2020-12-09,"{'PerMillion': '27', 'PerUser': '2.60'}",1318,{'PerMillion': '470'}
346,2020-12-10,"{'PerMillion': '47', 'PerUser': '3.30'}",806,{'PerMillion': '640'}
347,2020-12-11,"{'PerMillion': '33', 'PerUser': '2.90'}",1121,{'PerMillion': '500'}
348,2020-12-12,"{'PerMillion': '53', 'PerUser': '3.30'}",866,{'PerMillion': '600'}
349,2020-12-13,"{'PerMillion': '48', 'PerUser': '3.00'}",880,{'PerMillion': '610'}
350,2020-12-14,"{'PerMillion': '43', 'PerUser': '3.50'}",980,{'PerMillion': '540'}
351,2020-12-15,"{'PerMillion': '22', 'PerUser': '2.90'}",1878,{'PerMillion': '330'}
352,2020-12-16,"{'PerMillion': '51', 'PerUser': '3.40'}",781,{'PerMillion': '660'}
353,2020-12-17,"{'PerMillion': '46', 'PerUser': '3.30'}",880,{'PerMillion': '600'}
354,2020-12-18,"{'PerMillion': '39', 'PerUser': '3.20'}",1063,{'PerMillion': '520'}
355,2020-12-19,"{'PerMillion': '48', 'PerUser': '3.60'}",1054,{'PerMillion': '500'}
356,2020-12-20,"{'PerMillion': '47', 'PerUser': '3.00'}",957,{'PerMillion': '580'}
357,2020-12-21,"{'PerMillion': '43', 'PerUser': '3.30'}",955,{'PerMillion': '580'}
358,2020-12-22,"{'PerMillion': '60', 'PerUser': '3.50'}",659,{'PerMillion': '760'}
359,2020-12-23,"{'PerMillion': '48', 'PerUser': '4.00'}",983,{'PerMillion': '520'}
360,2020-12-24,"{'PerMillion': '46', 'PerUser': '3.10'}",852,{'PerMillion': '600'}
361,2020-12-25,"{'PerMillion': '60', 'PerUser': '3.40'}",757,{'PerMillion': '660'}
362,2020-12-26,"{'PerMillion': '55', 'PerUser': '2.90'}",729,{'PerMillion': '740'}
363,2020-12-27,"{'PerMillion': '70', 'PerUser': '3.20'}",610,{'PerMillion': '830'}
364,2020-12-28,"{'PerMillion': '58', 'PerUser': '3.30'}",672,{'PerMillion': '780'}
365,2020-12-29,"{'PerMillion': '73', 'PerUser': '3.70'}",582,{'PerMillion': '870'}
366,2020-12-30,"{'PerMillion': '52', 'PerUser': '3.20'}",764,{'PerMillion': '700'}
367,2020-12-31,"{'PerMillion': '44', 'PerUser': '2.90'}",875,{'PerMillion': '590'}
368,2021-01-01,"{'PerMillion': '49', 'PerUser': '3.10'}",942,{'PerMillion': '580'}
369,2021-01-02,"{'PerMillion': '41', 'PerUser': '2.60'}",953,{'PerMillion': '630'}
370,2021-01-03,"{'PerMillion': '45', 'PerUser': '3.40'}",1080,{'PerMillion': '520'}
371,2021-01-04,"{'PerMillion': '50', 'PerUser': '3.40'}",798,{'PerMillion': '670'}
372,2021-01-05,"{'PerMillion': '46', 'PerUser': '2.90'}",779,{'PerMillion': '730'}
373,2021-01-06,"{'PerMillion': '47', 'PerUser': '3.40'}",864,{'PerMillion': '620'}
374,2021-01-07,"{'PerMillion': '37', 'PerUser': '3.10'}",1052,{'PerMillion': '540'}
375,2021-01-08,"{'PerMillion': '34', 'PerUser': '3.00'}",1125,{'PerMillion': '520'}
376,2021-01-09,"{'PerMillion': '55', 'PerUser': '3.00'}",731,{'PerMillion': '740'}
377,2021-01-10,"{'PerMillion': '57', 'PerUser': '3.20'}",776,{'PerMillion': '690'}
378,2021-01-11,"{'PerMillion': '43', 'PerUser': '3.20'}",938,{'PerMillion': '610'}
379,2021-01-12,"{'PerMillion': '49', 'PerUser': '3.50'}",825,{'PerMillion': '650'}
380,2021-01-13,"{'PerMillion': '44', 'PerUser': '3.20'}",897,{'PerMillion': '620'}
381,2021-01-14,"{'PerMillion': '54', 'PerUser': '3.40'}",739,{'PerMillion': '710'}
382,2021-01-15,"{'PerMillion': '45', 'PerUser': '3.20'}",841,{'PerMillion': '640'}
383,2021-01-16,"{'PerMillion': '49', 'PerUser': '2.80'}",784,{'PerMillion': '700'}
384,2021-01-17,"{'PerMillion': '62', 'PerUser': '3.30'}",713,{'PerMillion': '740'}
385,2021-01-18,"{'PerMillion': '43', 'PerUser': '3.10'}",875,{'PerMillion': '640'}
386,2021-01-19,"{'PerMillion': '41', 'PerUser': '3.30'}",965,{'PerMillion': '580'}
387,2021-01-20,"{'PerMillion': '55', 'PerUser': '4.00'}",845,{'PerMillion': '620'}
388,2021-01-21,"{'PerMillion': '37', 'PerUser': '3.10'}",1093,{'PerMillion': '530'}
389,2021-01-22,"{'PerMillion': '43', 'PerUser': '2.90'}",843,{'PerMillion': '660'}
390,2021-01-23,"{'PerMillion': '42', 'PerUser': '2.80'}",952,{'PerMillion': '590'}
391,2021-01-24,"{'PerMillion': '40', 'PerUser': '3.60'}",1335,{'PerMillion': '440'}
392,2021-01-25,"{'PerMillion': '45', 'PerUser': '3.50'}",909,{'PerMillion': '610'}
393,2021-01-26,"{'PerMillion': '23', 'PerUser': '2.90'}",1767,{'PerMillion': '360'}
394,2021-01-27,"{'PerMillion': '50', 'PerUser': '3.50'}",812,{'PerMillion': '660'}
395,2021-01-28,"{'PerMillion': '44', 'PerUser': '3.10'}",852,{'PerMillion': '640'}
396,2021-01-29,"{'PerMillion': '35', 'PerUser': '3.00'}",1117,{'PerMillion': '530'}
397,2021-01-30,"{'PerMillion': '56', 'PerUser': '3.20'}",747,{'PerMillion': '690'}
398,2021-01-31,"{'PerMillion': '47', 'PerUser': '3.30'}",967,{'PerMillion': '570'}
399,2021-02-01,"{'PerMillion': '40', 'PerUser': '3.10'}",963,{'PerMillion': '600'}
400,2021-02-02,"{'PerMillion': '51', 'PerUser': '3.40'}",764,{'PerMillion': '710'}
401,2021-02-03,"{'PerMillion': '40', 'PerUser': '3.10'}",937,{'PerMillion': '600'}
402,2021-02-04,"{'PerMillion': '39', 'PerUser': '2.70'}",866,{'PerMillion': '670'}
403,2021-02-05,"{'PerMillion': '40', 'PerUser': '2.80'}",887,{'PerMillion': '640'}
404,2021-02-06,"{'PerMillion': '53', 'PerUser': '3.30'}",816,{'PerMillion': '640'}
405,2021-02-07,"{'PerMillion': '53', 'PerUser': '3.40'}",859,{'PerMillion': '630'}
406,2021-02-08,"{'PerMillion': '39', 'PerUser': '2.80'}",900,{'PerMillion': '650'}
407,2021-02-09,"{'PerMillion': '47', 'PerUser': '3.10'}",753,{'PerMillion': '690'}
408,2021-02-10,"{'PerMillion': '63', 'PerUser': '3.80'}",644,{'PerMillion': '780'}
409,2021-02-11,"{'PerMillion': '49', 'PerUser': '3.00'}",724,{'PerMillion': '730'}
410,2021-02-12,"{'PerMillion': '59', 'PerUser': '3.50'}",713,{'PerMillion': '730'}
411,2021-02-13,"{'PerMillion': '68', 'PerUser': '4.20'}",687,{'PerMillion': '730'}
412,2021-02-14,"{'PerMillion': '62', 'PerUser': '3.00'}",639,{'PerMillion': '820'}
413,2021-02-15,"{'PerMillion': '60', 'PerUser': '3.70'}",705,{'PerMillion': '740'}
414,2021-02-16,"{'PerMillion': '60', 'PerUser': '3.90'}",710,{'PerMillion': '720'}
415,2021-02-17,"{'PerMillion': '56', 'PerUser': '3.70'}",748,{'PerMillion': '700'}
416,2021-02-18,"{'PerMillion': '55', 'PerUser': '3.50'}",702,{'PerMillion': '750'}
417,2021-02-19,"{'PerMillion': '43', 'PerUser': '3.10'}",863,{'PerMillion': '640'}
418,2021-02-20,"{'PerMillion': '56', 'PerUser': '3.40'}",823,{'PerMillion': '660'}
419,2021-02-21,"{'PerMillion': '60', 'PerUser': '3.40'}",741,{'PerMillion': '700'}
420,2021-02-22,"{'PerMillion': '46', 'PerUser': '2.90'}",749,{'PerMillion': '750'}
421,2021-02-23,"{'PerMillion': '61', 'PerUser': '3.30'}",611,{'PerMillion': '840'}
422,2021-02-24,"{'PerMillion': '58', 'PerUser': '3.40'}",668,{'PerMillion': '790'}
423,2021-02-25,"{'PerMillion': '56', 'PerUser': '3.20'}",674,{'PerMillion': '800'}
424,2021-02-26,"{'PerMillion': '52', 'PerUser': '3.20'}",694,{'PerMillion': '730'}
425,2021-02-27,"{'PerMillion': '59', 'PerUser': '3.80'}",816,{'PerMillion': '620'}
426,2021-02-28,"{'PerMillion': '79', 'PerUser': '3.70'}",588,{'PerMillion': '870'}
427,2021-03-01,"{'PerMillion': '71', 'PerUser': '3.20'}",487,{'PerMillion': '1100'}
428,2021-03-02,"{'PerMillion': '59', 'PerUser': '3.50'}",658,{'PerMillion': '800'}
429,2021-03-03,"{'PerMillion': '68', 'PerUser': '3.80'}",604,{'PerMillion': '820'}
430,2021-03-04,"{'PerMillion': '54', 'PerUser': '3.20'}",703,{'PerMillion': '770'}
431,2021-03-05,"{'PerMillion': '66', 'PerUser': '3.40'}",577,{'PerMillion': '870'}
432,2021-03-06,"{'PerMillion': '72', 'PerUser': '2.90'}",516,{'PerMillion': '980'}
433,2021-03-07,"{'PerMillion': '74', 'PerUser': '3.20'}",537,{'PerMillion': '930'}
434,2021-03-08,"{'PerMillion': '53', 'PerUser': '3.00'}",647,{'PerMillion': '840'}
435,2021-03-09,"{'PerMillion': '59', 'PerUser': '3.40'}",645,{'PerMillion': '810'}
436,2021-03-10,"{'PerMillion': '65', 'PerUser': '3.30'}",591,{'PerMillion': '910'}
437,2021-03-11,"{'PerMillion': '65', 'PerUser': '3.30'}",583,{'PerMillion': '910'}
438,2021-03-12,"{'PerMillion': '67', 'PerUser': '2.80'}",487,{'PerMillion': '1100'}
439,2021-03-13,"{'PerMillion': '78', 'PerUser': '3.60'}",554,{'PerMillion': '850'}
440,2021-03-14,"{'PerMillion': '84', 'PerUser': '3.50'}",519,{'PerMillion': '940'}
441,2021-03-15,"{'PerMillion': '55', 'PerUser': '2.90'}",607,{'PerMillion': '910'}
442,2021-03-16,"{'PerMillion': '73', 'PerUser': '3.60'}",538,{'PerMillion': '950'}
443,2021-03-17,"{'PerMillion': '68', 'PerUser': '3.70'}",585,{'PerMillion': '850'}
444,2021-03-18,"{'PerMillion': '67', 'PerUser': '3.30'}",574,{'PerMillion': '930'}
445,2021-03-19,"{'PerMillion': '56', 'PerUser': '2.90'}",603,{'PerMillion': '880'}
446,2021-03-20,"{'PerMillion': '72', 'PerUser': '3.50'}",635,{'PerMillion': '810'}
447,2021-03-21,"{'PerMillion': '86', 'PerUser': '3.90'}",552,{'PerMillion': '870'}
448,2021-03-22,"{'PerMillion': '62', 'PerUser': '3.30'}",603,{'PerMillion': '890'}
449,2021-03-23,"{'PerMillion': '69', 'PerUser': '3.40'}",541,{'PerMillion': '970'}
450,2021-03-24,"{'PerMillion': '74', 'PerUser': '3.30'}",479,{'PerMillion': '1100'}
451,2021-03-25,"{'PerMillion': '54', 'PerUser': '3.20'}",655,{'PerMillion': '780'}
452,2021-03-26,"{'PerMillion': '68', 'PerUser': '3.20'}",529,{'PerMillion': '960'}
453,2021-03-27,"{'PerMillion': '77', 'PerUser': '3.00'}",502,{'PerMillion': '1000'}
454,2021-03-28,"{'PerMillion': '83', 'PerUser': '3.50'}",539,{'PerMillion': '920'}
455,2021-03-29,"{'PerMillion': '67', 'PerUser': '3.30'}",555,{'PerMillion': '940'}
456,2021-03-30,"{'PerMillion': '82', 'PerUser': '3.60'}",477,{'PerMillion': '1100'}
457,2021-03-31,"{'PerMillion': '76', 'PerUser': '3.30'}",492,{'PerMillion': '1100'}
458,2021-04-01,"{'PerMillion': '92', 'PerUser': '3.40'}",420,{'PerMillion': '1200'}
459,2021-04-02,"{'PerMillion': '83', 'PerUser': '3.40'}",473,{'PerMillion': '1100'}
460,2021-04-03,"{'PerMillion': '78', 'PerUser': '3.00'}",481,{'PerMillion': '1000'}
461,2021-04-04,"{'PerMillion': '85', 'PerUser': '3.40'}",493,{'PerMillion': '980'}
462,2021-04-05,"{'PerMillion': '64', 'PerUser': '3.30'}",597,{'PerMillion': '920'}
463,2021-04-06,"{'PerMillion': '76', 'PerUser': '3.80'}",508,{'PerMillion': '960'}
464,2021-04-07,"{'PerMillion': '71', 'PerUser': '3.40'}",516,{'PerMillion': '1000'}
465,2021-04-08,"{'PerMillion': '71', 'PerUser': '3.60'}",546,{'PerMillion': '930'}
466,2021-04-09,"{'PerMillion': '75', 'PerUser': '3.40'}",519,{'PerMillion': '980'}
467,2021-04-10,"{'PerMillion': '85', 'PerUser': '3.40'}",486,{'PerMillion': '1000'}
468,2021-04-11,"{'PerMillion': '100', 'PerUser': '3.70'}",436,{'PerMillion': '1100'}
469,2021-04-12,"{'PerMillion': '65', 'PerUser': '3.30'}",567,{'PerMillion': '950'}
470,2021-04-13,"{'PerMillion': '84', 'PerUser': '3.80'}",469,{'PerMillion': '1000'}
471,2021-04-14,"{'PerMillion': '72', 'PerUser': '3.30'}",508,{'PerMillion': '1000'}
472,2021-04-15,"{'PerMillion': '75', 'PerUser': '3.30'}",488,{'PerMillion': '1000'}
473,2021-04-16,"{'PerMillion': '74', 'PerUser': '3.50'}",527,{'PerMillion': '940'}
474,2021-04-17,"{'PerMillion': '97', 'PerUser': '3.90'}",480,{'PerMillion': '980'}
475,2021-04-18,"{'PerMillion': '95', 'PerUser': '3.70'}",467,{'PerMillion': '1000'}
476,2021-04-19,"{'PerMillion': '74', 'PerUser': '3.20'}",482,{'PerMillion': '1100'}
477,2021-04-20,"{'PerMillion': '46', 'PerUser': '3.30'}",840,{'PerMillion': '650'}
478,2021-04-21,"{'PerMillion': '65', 'PerUser': '2.90'}",517,{'PerMillion': '1000'}
479,2021-04-22,"{'PerMillion': '75', 'PerUser': '3.50'}",521,{'PerMillion': '980'}
480,2021-04-23,"{'PerMillion': '85', 'PerUser': '3.60'}",475,{'PerMillion': '1000'}
481,2021-04-24,"{'PerMillion': '77', 'PerUser': '3.00'}",499,{'PerMillion': '1000'}
482,2021-04-25,"{'PerMillion': '80', 'PerUser': '4.00'}",613,{'PerMillion': '800'}
483,2021-04-26,"{'PerMillion': '69', 'PerUser': '3.10'}",501,{'PerMillion': '1100'}
484,2021-04-27,"{'PerMillion': '86', 'PerUser': '3.50'}",448,{'PerMillion': '1100'}
485,2021-04-28,"{'PerMillion': '76', 'PerUser': '3.40'}",501,{'PerMillion': '1000'}
486,2021-04-29,"{'PerMillion': '71', 'PerUser': '3.00'}",488,{'PerMillion': '1100'}
487,2021-04-30,"{'PerMillion': '68', 'PerUser': '3.40'}",589,{'PerMillion': '880'}
488,2021-05-01,"{'PerMillion': '73', 'PerUser': '3.30'}",584,{'PerMillion': '890'}
489,2021-05-02,"{'PerMillion': '93', 'PerUser': '3.70'}",498,{'PerMillion': '1000'}
490,2021-05-03,"{'PerMillion': '73', 'PerUser': '3.10'}",476,{'PerMillion': '1100'}
491,2021-05-04,"{'PerMillion': '78', 'PerUser': '3.40'}",471,{'PerMillion': '1100'}
492,2021-05-05,"{'PerMillion': '79', 'PerUser': '3.70'}",518,{'PerMillion': '990'}
493,2021-05-06,"{'PerMillion': '71', 'PerUser': '3.30'}",533,{'PerMillion': '1000'}
494,2021-05-07,"{'PerMillion': '63', 'PerUser': '3.10'}",578,{'PerMillion': '920'}
495,2021-05-08,"{'PerMillion': '93', 'PerUser': '3.50'}",469,{'PerMillion': '1100'}
496,2021-05-09,"{'PerMillion': '110', 'PerUser': '3.80'}",431,{'PerMillion': '1100'}
497,2021-05-10,"{'PerMillion': '81', 'PerUser': '3.30'}",443,{'PerMillion': '1200'}
498,2021-05-11,"{'PerMillion': '79', 'PerUser': '3.60'}",492,{'PerMillion': '1000'}
499,2021-05-12,"{'PerMillion': '74', 'PerUser': '3.30'}",508,{'PerMillion': '1000'}
500,2021-05-13,"{'PerMillion': '87', 'PerUser': '3.40'}",425,{'PerMillion': '1200'}
501,2021-05-14,"{'PerMillion': '77', 'PerUser': '3.30'}",472,{'PerMillion': '1100'}
502,2021-05-15,"{'PerMillion': '120', 'PerUser': '3.80'}",364,{'PerMillion': '1300'}
503,2021-05-16,"{'PerMillion': '97', 'PerUser': '3.80'}",469,{'PerMillion': '1000'}
504,2021-05-17,"{'PerMillion': '83', 'PerUser': '3.30'}",429,{'PerMillion': '1200'}
505,2021-05-18,"{'PerMillion': '105', 'PerUser': '3.80'}",373,{'PerMillion': '1300'}
506,2021-05-19,"{'PerMillion': '90', 'PerUser': '3.30'}",401,{'PerMillion': '1300'}
507,2021-05-20,"{'PerMillion': '84', 'PerUser': '3.30'}",446,{'PerMillion': '1200'}
508,2021-05-21,"{'PerMillion': '62', 'PerUser': '4.50'}",782,{'PerMillion': '630'}
